source_file,row_count,column_count,original_column_name,normalized_column_name,non_null_count,non_null_percentage,sample_values,inferred_possible_parameter
swq_manual_chemical_parameters_cwc_jk_1961_2020.csv,1221,52,Local River,local_river,1221,100.0,"['Chenab', 'Chenab', 'Chenab', 'Chenab', 'Chenab']",
swq_manual_chemical_parameters_cwc_jk_1961_2020.csv,1221,52,Latitude,latitude,1221,100.0,"[32.90083333, 32.90083333, 32.90083333, 32.90083333, 32.90083333]",
swq_manual_chemical_parameters_cwc_jk_1961_2020.csv,1221,52,Longitude,longitude,1221,100.0,"[74.75888889, 74.75888889, 74.75888889, 74.75888889, 74.75888889]",
swq_manual_chemical_parameters_cwc_jk_1961_2020.csv,1221,52,Data Acquisition Time,data_acquisition_time,1221,100.0,"['07-06-2004 11:30', '05-07-2004 12:30', '04-08-2004 10:30', '06-09-2004 11:00', '04-10-2004 11:30']",
swq_manual_chemical_parameters_cwc_jk_1961_2020.csv,1221,52,Amonia N (mgN/L),amonia_n_(mgn/l),742,60.76986076986077,"[0.0, 0.0, 0.0, 0.01, 0.01]",
swq_manual_chemical_parameters_cwc_jk_1961_2020.csv,1221,52,Boron (mg/L),boron_(mg/l),0,0.0,[],
swq_manual_chemical_parameters_cwc_jk_1961_2020.csv,1221,52,Carbonate (mg/L),carbonate_(mg/l),1059,86.73218673218673,"[0.0, 0.0, 0.0, 0.0, 0.0]",
swq_manual_chemical_parameters_cwc_jk_1961_2020.csv,1221,52,Calcium (mg/L),calcium_(mg/l),927,75.92137592137593,"[17.0, 22.0, 20.0, 21.0, 18.0]",
swq_manual_chemical_parameters_cwc_jk_1961_2020.csv,1221,52,Chloride (mg/L),chloride_(mg/l),1028,84.19328419328419,"[3.2, 1.9, 3.3, 4.5, 3.7]",
swq_manual_chemical_parameters_cwc_jk_1961_2020.csv,1221,52,Dissolved oxygen (mg/L),dissolved_oxygen_(mg/l),40,3.276003276003276,"[7.6, 7.6, 9.6, 8.9, 9.1]",
swq_manual_chemical_parameters_cwc_jk_1961_2020.csv,1221,52,Total Dissolved Solids (mg/L),total_dissolved_solids_(mg/l),425,34.80753480753481,"[90.0, 90.0, 90.0, 90.0, 90.0]",
swq_manual_chemical_parameters_cwc_jk_1961_2020.csv,1221,52,Fluoride (mg/L),fluoride_(mg/l),0,0.0,[],
swq_manual_chemical_parameters_cwc_jk_1961_2020.csv,1221,52,Bicarbonate (mg/L),bicarbonate_(mg/l),951,77.88697788697789,"[49.0, 74.0, 60.0, 43.0, 50.0]",
swq_manual_chemical_parameters_cwc_jk_1961_2020.csv,1221,52,Potassium (mg/L),potassium_(mg/l),0,0.0,[],
swq_manual_chemical_parameters_cwc_jk_1961_2020.csv,1221,52,Magnesium (mg/L),magnesium_(mg/l),928,76.003276003276,"[4.1, 11.4, 6.9, 4.6, 7.3]",
swq_manual_chemical_parameters_cwc_jk_1961_2020.csv,1221,52,Sodium (mg/L),sodium_(mg/l),861,70.51597051597052,"[2.0, 1.4, 1.7, 2.2, 2.5]",
swq_manual_chemical_parameters_cwc_jk_1961_2020.csv,1221,52,Nitrite N+Nitrate N (mgN/L),nitrite_n+nitrate_n_(mgn/l),28,2.293202293202293,"[4.02, 0.07, 0.7, 0.86, 0.9]",
swq_manual_chemical_parameters_cwc_jk_1961_2020.csv,1221,52,Potential of Hydrogen (pH),potential_of_hydrogen_(ph),1043,85.42178542178543,"[8.0, 8.1, 8.2, 7.7, 8.1]",
swq_manual_chemical_parameters_cwc_jk_1961_2020.csv,1221,52,Sulphate (mg/L),sulphate_(mg/l),864,70.76167076167076,"[15.1, 41.5, 17.5, 29.4, 30.7]",
swq_manual_chemical_parameters_cwc_jk_1961_2020.csv,1221,52,Total Phosphorus (mgP/L),total_phosphorus_(mgp/l),547,44.799344799344794,"[0.138, 0.211, 0.237, 0.275, 0.208]",
swq_manual_chemical_parameters_cwc_jk_1961_2020.csv,1221,52,Arsenic (mg/L),arsenic_(mg/l),0,0.0,[],
swq_manual_chemical_parameters_cwc_jk_1961_2020.csv,1221,52,Total Alkalinity (mg/L as CaCO3),total_alkalinity_(mg/l_as_caco3),915,74.93857493857494,"[40.164, 60.656, 49.18, 35.246, 40.984]",
swq_manual_chemical_parameters_cwc_jk_1961_2020.csv,1221,52,Cadmium (mg/L),cadmium_(mg/l),0,0.0,[],
swq_manual_chemical_parameters_cwc_jk_1961_2020.csv,1221,52,Chromium (mg/L),chromium_(mg/l),0,0.0,[],
swq_manual_chemical_parameters_cwc_jk_1961_2020.csv,1221,52,Iron(mg/L),iron(mg/l),0,0.0,[],
swq_manual_chemical_parameters_cwc_jk_1961_2020.csv,1221,52,Hardness Calcium (mgCaCO3/L),hardness_calcium_(mgcaco3/l),887,72.64537264537265,"[202.707, 300.417, 251.457, 247.5, 233.125]",
swq_manual_chemical_parameters_cwc_jk_1961_2020.csv,1221,52,Mercury(mg/L),mercury(mg/l),0,0.0,[],
swq_manual_chemical_parameters_cwc_jk_1961_2020.csv,1221,52,Hardness_Magnesium (mg/L as CaCO3),hardness_magnesium_(mg/l_as_caco3),0,0.0,[],
swq_manual_chemical_parameters_cwc_jk_1961_2020.csv,1221,52,Total Hardness (mgCaCO3/L),total_hardness_(mgcaco3/l),891,72.97297297297297,"[81.083, 120.167, 100.583, 99.0, 93.25]",
swq_manual_chemical_parameters_cwc_jk_1961_2020.csv,1221,52,Manganese (mg/L),manganese_(mg/l),0,0.0,[],
swq_manual_chemical_parameters_cwc_jk_1961_2020.csv,1221,52,Nitrate N (mgN/L),nitrate_n_(mgn/l),28,2.293202293202293,"[4.02, 0.07, 0.7, 0.8, 0.9]",
swq_manual_chemical_parameters_cwc_jk_1961_2020.csv,1221,52,Nickel (mg/L),nickel_(mg/l),0,0.0,[],
swq_manual_chemical_parameters_cwc_jk_1961_2020.csv,1221,52,Lead (mg/L),lead_(mg/l),0,0.0,[],
swq_manual_chemical_parameters_cwc_jk_1961_2020.csv,1221,52,Zinc (mg/L),zinc_(mg/l),0,0.0,[],
swq_manual_chemical_parameters_cwc_jk_1961_2020.csv,1221,52,Sodium Adsorption Ratio (%),sodium_adsorption_ratio_(%),40,3.276003276003276,"[0.14, 0.12, 0.13, 0.11, 0.13]",
swq_manual_chemical_parameters_cwc_jk_1961_2020.csv,1221,52,Nitrate (mg/L),nitrate_(mg/l),0,0.0,[],
swq_manual_chemical_parameters_cwc_jk_1961_2020.csv,1221,52,Copper (mg/L),copper_(mg/l),0,0.0,[],
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,SlNo,slno,10158,100.0,"[1, 2, 3, 4, 5]",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Station,station,10158,100.0,"['ADDOOR', 'ADDOOR', 'ADDOOR', 'ADDOOR', 'ADDOOR']",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Agency,agency,10158,100.0,"['CWC', 'CWC', 'CWC', 'CWC', 'CWC']",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,State LGD Code,state_lgd_code,10158,100.0,"[29, 29, 29, 29, 29]",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,State,state,10158,100.0,"['Karnataka', 'Karnataka', 'Karnataka', 'Karnataka', 'Karnataka']",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,District LGD Code,district_lgd_code,10158,100.0,"[534, 534, 534, 534, 534]",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,District,district,10158,100.0,"['Dakshin Kannada', 'Dakshin Kannada', 'Dakshin Kannada', 'Dakshin Kannada', 'Dakshin Kannada']",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Tehsil,tehsil,10158,100.0,"['MANGALORE', 'MANGALORE', 'MANGALORE', 'MANGALORE', 'MANGALORE']",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Block,block,10158,100.0,"['-', '-', '-', '-', '-']",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Village,village,10158,100.0,"['-', '-', '-', '-', '-']",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,River,river,10158,100.0,"['Gurpur', 'Gurpur', 'Gurpur', 'Gurpur', 'Gurpur']",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Basin,basin,10158,100.0,"['West flowing rivers from Tadri to Kanyakumari', 'West flowing rivers from Tadri to Kanyakumari', '",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Tributary,tributary,10158,100.0,"['-', '-', '-', '-', '-']",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Subtributary,subtributary,10158,100.0,"['-', '-', '-', '-', '-']",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,SubSubtributary,subsubtributary,10158,100.0,"['-', '-', '-', '-', '-']",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Local River,local_river,10158,100.0,"['Gurpur', 'Gurpur', 'Gurpur', 'Gurpur', 'Gurpur']",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Latitude,latitude,10158,100.0,"[12.92888889, 12.92888889, 12.92888889, 12.92888889, 12.92888889]",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Longitude,longitude,10158,100.0,"[74.95388889, 74.95388889, 74.95388889, 74.95388889, 74.95388889]",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Data Acquisition Time,data_acquisition_time,10158,100.0,"['02-09-2002 08:00', '01-01-2003 08:00', '01-09-2003 08:30', '01-11-2003 08:30', '02-01-2004 08:30']",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Amonia N (mgN/L),amonia_n_(mgn/l),4236,41.701122268163026,"[0.0, 0.0, 0.0, 0.0, 0.0]",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Boron (mg/L),boron_(mg/l),0,0.0,[],
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Carbonate (mg/L),carbonate_(mg/l),9138,89.95865327820437,"[0.0, 0.0, 0.0, 0.0, 0.0]",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Calcium (mg/L),calcium_(mg/l),9126,89.84051978735972,"[4.8, 3.8, 4.2, 3.15, 6.29]",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Chloride (mg/L),chloride_(mg/l),9119,89.771608584367,"[5.325, 6.035, 10.9, 19.99, 12.99]",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Dissolved oxygen (mg/L),dissolved_oxygen_(mg/l),3202,31.521953140381964,"[6.43, 4.7, 5.03, 6.03, 6.55]",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Total Dissolved Solids (mg/L),total_dissolved_solids_(mg/l),3369,33.16597755463674,"[20.0, 27.0, 40.0, 26.0, 30.0]",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Fluoride (mg/L),fluoride_(mg/l),0,0.0,[],
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Bicarbonate (mg/L),bicarbonate_(mg/l),9115,89.73223075408545,"[15.25, 25.01, 16.0, 12.0, 24.0]",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Potassium (mg/L),potassium_(mg/l),0,0.0,[],
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Magnesium (mg/L),magnesium_(mg/l),9121,89.79129749950778,"[1.944, 2.916, 1.9116, 2.95, 1.91]",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Sodium (mg/L),sodium_(mg/l),8519,83.86493404213428,"[3.45, 4.14, 6.0, 10.7, 9.2]",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Nitrite N+Nitrate N (mgN/L),nitrite_n+nitrate_n_(mgn/l),6129,60.336680448907266,"[0.56048, 0.14012, 0.14012, 0.11, 0.0]",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Potential of Hydrogen (pH),potential_of_hydrogen_(ph),10031,98.74975388856075,"[7.9, 8.2, 8.1, 7.21, 7.25]",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Sulphate (mg/L),sulphate_(mg/l),8016,78.91317188422919,"[3.36, 1.92, 1.0, 1.5, 1.0]",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Total Phosphorus (mgP/L),total_phosphorus_(mgp/l),2239,22.041740500098445,"[0.01, 0.74, 0.0, 0.01, 0.0]",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Arsenic (mg/L),arsenic_(mg/l),275,2.7072258318566647,"[0.28, 6.85, 3.01, 2.6, 21.362]",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Total Alkalinity (mg/L as CaCO3),total_alkalinity_(mg/l_as_caco3),8329,81.99448710376058,"[12.5, 20.5, 13.114754, 9.836065, 19.67213]",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Cadmium (mg/L),cadmium_(mg/l),295,2.9041149832644217,"[0.24, 0.05, 0.019, 0.15, 0.011]",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Chromium (mg/L),chromium_(mg/l),302,2.973026186257137,"[2.46, 4.4, 1.66, 22.15, 5.95]",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Iron(mg/L),iron(mg/l),6327,62.28588304784406,"[0.16, 0.1488, 0.12, 0.15, 0.22]",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Hardness Calcium (mgCaCO3/L),hardness_calcium_(mgcaco3/l),531,5.22740696987596,"[56.457, 54.875, 47.293, 125.418, 393.542]",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Mercury(mg/L),mercury(mg/l),21,0.2067336089781453,"[0.803, 0.001, 0.48, 0.0, 0.16]",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Hardness_Magnesium (mg/L as CaCO3),hardness_magnesium_(mg/l_as_caco3),0,0.0,[],
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Total Hardness (mgCaCO3/L),total_hardness_(mgcaco3/l),9106,89.64363063595195,"[20.1, 21.65, 18.465, 20.166668, 23.683332]",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Manganese (mg/L),manganese_(mg/l),0,0.0,[],
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Nitrate N (mgN/L),nitrate_n_(mgn/l),6873,67.66095688127585,"[0.56048, 0.14012, 0.14012, 0.11, 0.22]",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Nickel (mg/L),nickel_(mg/l),284,2.7958259499901557,"[3.83, 1.84, 8.99, 0.18, 4.66]",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Lead (mg/L),lead_(mg/l),257,2.530025595589683,"[0.2, 0.001, 3.41, 2.53, 1.58]",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Zinc (mg/L),zinc_(mg/l),245,2.4118921047450286,"[91.9, 0.004, 11.0, 89.0, 32.0]",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Sodium Adsorption Ratio (%),sodium_adsorption_ratio_(%),7754,76.33392400078756,"[0.3357639, 0.38855535, 0.60933423, 1.0407846, 0.8245625]",
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Nitrate (mg/L),nitrate_(mg/l),0,0.0,[],
swq_manual_chemical_parameters_cwc_ka_1961_2020.csv,10158,52,Copper (mg/L),copper_(mg/l),309,3.0419373892498522,"[50.52, 10.07, 0.39, 6.35, 2.442]",
swq_manual_physical_parameters_cwc_ar_1961_2020.csv,3211,25,SlNo,slno,3211,100.0,"[1, 2, 3, 4, 5]",
swq_manual_physical_parameters_cwc_ar_1961_2020.csv,3211,25,Station,station,3211,100.0,"['Bhalukpong', 'Bhalukpong', 'Bhalukpong', 'Bhalukpong', 'Bhalukpong']",
swq_manual_physical_parameters_cwc_ar_1961_2020.csv,3211,25,Agency,agency,3211,100.0,"['CWC', 'CWC', 'CWC', 'CWC', 'CWC']",
swq_manual_physical_parameters_cwc_ar_1961_2020.csv,3211,25,State LGD Code,state_lgd_code,3211,100.0,"[12, 12, 12, 12, 12]",
swq_manual_physical_parameters_cwc_ar_1961_2020.csv,3211,25,State,state,3211,100.0,"['Arunachal Pradesh', 'Arunachal Pradesh', 'Arunachal Pradesh', 'Arunachal Pradesh', 'Arunachal Prad",
swq_manual_physical_parameters_cwc_ar_1961_2020.csv,3211,25,District LGD Code,district_lgd_code,3211,100.0,"[242, 242, 242, 242, 242]",
swq_manual_physical_parameters_cwc_ar_1961_2020.csv,3211,25,District,district,3211,100.0,"['WEST KAMENG', 'WEST KAMENG', 'WEST KAMENG', 'WEST KAMENG', 'WEST KAMENG']",
swq_manual_physical_parameters_cwc_ar_1961_2020.csv,3211,25,Tehsil,tehsil,3211,100.0,"['BHALUKPONG', 'BHALUKPONG', 'BHALUKPONG', 'BHALUKPONG', 'BHALUKPONG']",
swq_manual_physical_parameters_cwc_ar_1961_2020.csv,3211,25,Block,block,3211,100.0,"['-', '-', '-', '-', '-']",
swq_manual_physical_parameters_cwc_ar_1961_2020.csv,3211,25,Village,village,3211,100.0,"['-', '-', '-', '-', '-']",
swq_manual_physical_parameters_cwc_ar_1961_2020.csv,3211,25,River,river,3211,100.0,"['Brahmaputra', 'Brahmaputra', 'Brahmaputra', 'Brahmaputra', 'Brahmaputra']",
swq_manual_physical_parameters_cwc_ar_1961_2020.csv,3211,25,Basin,basin,3211,100.0,"['Brahmaputra', 'Brahmaputra', 'Brahmaputra', 'Brahmaputra', 'Brahmaputra']",
swq_manual_physical_parameters_cwc_ar_1961_2020.csv,3211,25,Tributary,tributary,3211,100.0,"['Kamang', 'Kamang', 'Kamang', 'Kamang', 'Kamang']",
swq_manual_physical_parameters_cwc_ar_1961_2020.csv,3211,25,Subtributary,subtributary,3211,100.0,"['-', '-', '-', '-', '-']",
swq_manual_physical_parameters_cwc_ar_1961_2020.csv,3211,25,SubSubtributary,subsubtributary,3211,100.0,"['-', '-', '-', '-', '-']",
swq_manual_physical_parameters_cwc_ar_1961_2020.csv,3211,25,Local River,local_river,3211,100.0,"['Kamang', 'Kamang', 'Kamang', 'Kamang', 'Kamang']",
swq_manual_physical_parameters_cwc_ar_1961_2020.csv,3211,25,Latitude,latitude,3211,100.0,"[27.0175, 27.0175, 27.0175, 27.0175, 27.0175]",
swq_manual_physical_parameters_cwc_ar_1961_2020.csv,3211,25,Longitude,longitude,3211,100.0,"[92.6375, 92.6375, 92.6375, 92.6375, 92.6375]",
swq_manual_physical_parameters_cwc_ar_1961_2020.csv,3211,25,Data Acquisition Time,data_acquisition_time,3211,100.0,"['15-01-2004 08:30', '15-03-2004 08:30', '15-05-2004 08:30', '15-07-2004 08:30', '15-09-2004 08:30']",
swq_manual_physical_parameters_cwc_ar_1961_2020.csv,3211,25,Electric Conductivity (μS/cm),electric_conductivity_(μs/cm),1815,56.52444721270632,"[87.29, 90.0, 67.2, 39.16, 7.0]",
swq_manual_physical_parameters_cwc_ar_1961_2020.csv,3211,25,Colour,colour,1190,37.06010588601682,"['Brown', 'Brown', 'Brown', 'Brown', 'Brown']",
swq_manual_physical_parameters_cwc_ar_1961_2020.csv,3211,25,Odour,odour,2831,88.16568047337277,"['odour free', 'odour free', 'odour free', 'odour free', 'odour free']",
swq_manual_physical_parameters_cwc_ar_1961_2020.csv,3211,25,Turbidity (NTU),turbidity_(ntu),790,24.602927436935534,"[0.5, 0.6, 1.1, 1.0, 4.2]",
swq_manual_physical_parameters_cwc_ar_1961_2020.csv,3211,25,Temperature (ºC),temperature_(ºc),2804,87.3248209280598,"[16.0, 16.0, 21.0, 20.0, 24.0]",
swq_manual_physical_parameters_cwc_ar_1961_2020.csv,3211,25,Total Solids (mg/L),total_solids_(mg/l),0,0.0,[],
swq_physical_parameter_manual_cwc_ar_2021_2025.csv,10707,25,SlNo,slno,10707,100.0,"[1, 2, 3, 4, 5]",
swq_physical_parameter_manual_cwc_ar_2021_2025.csv,10707,25,Station,station,10707,100.0,"['Bhalukpong', 'Bhalukpong', 'Bhalukpong', 'Bhalukpong', 'Bhalukpong']",
swq_physical_parameter_manual_cwc_ar_2021_2025.csv,10707,25,Agency,agency,10707,100.0,"['CWC', 'CWC', 'CWC', 'CWC', 'CWC']",
swq_physical_parameter_manual_cwc_ar_2021_2025.csv,10707,25,State LGD Code,state_lgd_code,10707,100.0,"[12, 12, 12, 12, 12]",
swq_physical_parameter_manual_cwc_ar_2021_2025.csv,10707,25,State,state,10707,100.0,"['Arunachal Pradesh', 'Arunachal Pradesh', 'Arunachal Pradesh', 'Arunachal Pradesh', 'Arunachal Prad",
swq_physical_parameter_manual_cwc_ar_2021_2025.csv,10707,25,District LGD Code,district_lgd_code,10707,100.0,"[242, 242, 242, 242, 242]",
swq_physical_parameter_manual_cwc_ar_2021_2025.csv,10707,25,District,district,10707,100.0,"['WEST KAMENG', 'WEST KAMENG', 'WEST KAMENG', 'WEST KAMENG', 'WEST KAMENG']",
swq_physical_parameter_manual_cwc_ar_2021_2025.csv,10707,25,Tehsil,tehsil,10707,100.0,"['BHALUKPONG', 'BHALUKPONG', 'BHALUKPONG', 'BHALUKPONG', 'BHALUKPONG']",
swq_physical_parameter_manual_cwc_ar_2021_2025.csv,10707,25,Block,block,10707,100.0,"['-', '-', '-', '-', '-']",
swq_physical_parameter_manual_cwc_ar_2021_2025.csv,10707,25,Village,village,10707,100.0,"['-', '-', '-', '-', '-']",
swq_physical_parameter_manual_cwc_ar_2021_2025.csv,10707,25,River,river,10707,100.0,"['Brahmaputra', 'Brahmaputra', 'Brahmaputra', 'Brahmaputra', 'Brahmaputra']",
swq_physical_parameter_manual_cwc_ar_2021_2025.csv,10707,25,Basin,basin,10707,100.0,"['Brahmaputra', 'Brahmaputra', 'Brahmaputra', 'Brahmaputra', 'Brahmaputra']",
swq_physical_parameter_manual_cwc_ar_2021_2025.csv,10707,25,Tributary,tributary,10707,100.0,"['Kamang', 'Kamang', 'Kamang', 'Kamang', 'Kamang']",
swq_physical_parameter_manual_cwc_ar_2021_2025.csv,10707,25,Subtributary,subtributary,10707,100.0,"['-', '-', '-', '-', '-']",
swq_physical_parameter_manual_cwc_ar_2021_2025.csv,10707,25,SubSubtributary,subsubtributary,10707,100.0,"['-', '-', '-', '-', '-']",
swq_physical_parameter_manual_cwc_ar_2021_2025.csv,10707,25,Local River,local_river,10707,100.0,"['Kamang', 'Kamang', 'Kamang', 'Kamang', 'Kamang']",
swq_physical_parameter_manual_cwc_ar_2021_2025.csv,10707,25,Latitude,latitude,10707,100.0,"[27.0175, 27.0175, 27.0175, 27.0175, 27.0175]",
swq_physical_parameter_manual_cwc_ar_2021_2025.csv,10707,25,Longitude,longitude,10707,100.0,"[92.6375, 92.6375, 92.6375, 92.6375, 92.6375]",
swq_physical_parameter_manual_cwc_ar_2021_2025.csv,10707,25,Data Acquisition Time,data_acquisition_time,10707,100.0,"['15-01-2021 08:00', '15-04-2021 08:00', '10-08-2021 08:00', '10-09-2021 08:00', '20-09-2021 08:00']",
swq_physical_parameter_manual_cwc_ar_2021_2025.csv,10707,25,Electric Conductivity (μS/cm),electric_conductivity_(μs/cm),9461,88.36275333893714,"[70.9, 58.5, 69.0, 90.2, 82.2]",
swq_physical_parameter_manual_cwc_ar_2021_2025.csv,10707,25,Colour,colour,6845,63.93013916129635,"['Brown', 'Clear', 'Clear', 'Clear', 'Clear']",
swq_physical_parameter_manual_cwc_ar_2021_2025.csv,10707,25,Odour,odour,7530,70.32782291958532,"['Odour less', 'Odour less', 'Odour less', 'Odour less', 'Odour less']",
swq_physical_parameter_manual_cwc_ar_2021_2025.csv,10707,25,Turbidity (NTU),turbidity_(ntu),4958,46.306154851966,"[0.0, 199.0, 186.0, 552.0, 29.0]",
swq_physical_parameter_manual_cwc_ar_2021_2025.csv,10707,25,Temperature (ºC),temperature_(ºc),10145,94.75109741290744,"[18.9, 26.4, 26.2, 29.0, 29.3]",
swq_physical_parameter_manual_cwc_ar_2021_2025.csv,10707,25,Total Solids (mg/L),total_solids_(mg/l),2,0.018679368637340057,"[60.6, 25.5]",
